stkcode,headcount
'000409,1235
'002086,1234
'000671,1233
'600223,1233
'002470,1232
'300273,1231
'603299,1231
'300028,1230
'002628,1227
'600530,1225
'000737,1224
'002069,1224
'600120,1224
'300148,1223
'600239,1222
'002006,1222
'600876,1222
'002038,1220
'000850,1219
'002087,1219
'002590,1216
'600275,1216
'603616,1216
'000678,1214
'600692,1211
'002538,1210
'300085,1210
'600259,1210
'002721,1210
'002589,1208
'000553,1208
'000972,1206
'002255,1206
'300039,1203
'000607,1202
'002133,1202
'600131,1202
'002320,1201
'000700,1201
'600129,1200
'600233,1200
'300068,1200
'002475,1199
'600982,1198
'002171,1196
'300005,1196
'600229,1196
'600393,1195
'600298,1195
'603969,1194
'002211,1194
'000529,1193
'002651,1192
'000513,1191
'000962,1191
'002709,1189
'600096,1188
'000755,1188
'002512,1187
'002225,1186
'000657,1185
'000530,1185
'002373,1185
'600802,1185
'002606,1184
'002051,1184
'002546,1184
'300182,1183
'601368,1183
'300006,1182
'000584,1182
'000416,1182
'600896,1182
'600848,1181
'002219,1181
'002539,1180
'600381,1179
'300113,1179
'000035,1178
'601789,1178
'002416,1177
'300051,1177
'600590,1177
'600710,1177
'300231,1176
'300198,1176
'300053,1176
'300139,1175
'600193,1175
'600973,1175
'300228,1174
'300735,1174
'600285,1174
'600192,1174
'600835,1174
'002055,1173
'600657,1172
'600792,1171
'600960,1171
'600328,1169
'002091,1168
'600822,1167
'002443,1167
'601155,1166
'002364,1165
'600422,1165
'600821,1164
'601208,1164
'300336,1162
'002822,1160
'000887,1159
'002259,1158
'601330,1158
'601086,1157
'000921,1157
'000811,1156
'300496,1156
'002488,1155
'000046,1155
'600981,1154
'000151,1153
'002551,1153
'000532,1153
'600532,1152
'300035,1152
'002585,1151
'600336,1150
'300229,1149
'600623,1149
'600639,1148
'300078,1148
'601226,1148
'002214,1147
'002527,1146
'600459,1146
'000761,1145
'000821,1143
'002296,1140
'300222,1139
'000707,1138
'300213,1137
'603817,1137
'600355,1137
'002375,1137
'002707,1136
'600094,1135
'000788,1133
'000911,1133
'300118,1133
'000610,1132
'002054,1132
'002098,1132
'000989,1130
'002711,1130
'000692,1129
'000961,1128
'002172,1128
'600185,1127
'000810,1127
'600568,1127
'600748,1126
'000835,1126
'002047,1126
'002625,1124
'300217,1124
'600521,1123
'002379,1120
'002328,1119
'600165,1118
'002440,1117
'000404,1117
'300080,1116
'002267,1115
